id_venta,producto,precio_unitario,cantidad,fecha_venta,categoria,venta_neta,mes,nombre_mes
1730,Plancha de vapor,101.57,10,2024-02-11,Electrodomésticos,1015.6999999999999,2,February
1901,Freidora eléctrica,83.07,6,2024-02-11,Electrodomésticos,498.41999999999996,2,February
2440,Consola de videojuegos,110.79,8,2024-02-11,Electrónica,886.32,2,February
2952,Televisor,112.58,5,2024-02-11,Electrónica,562.9,2,February
362,Cuadro decorativo,71.97,12,2024-02-12,Decoración,863.64,2,February
952,Cuadro decorativo,72.08,11,2024-02-12,Decoración,792.88,2,February
970,Adorno de pared,37.5,3,2024-02-12,Decoración,112.5,2,February
1963,Microondas,96.35,3,2024-02-12,Electrodomésticos,289.04999999999995,2,February
2122,Televisor,97.3,9,2024-02-12,Electrónica,875.6999999999999,2,February
2334,Auriculares,57.41,4,2024-02-12,Electrónica,229.64,2,February
2714,Auriculares,74.7,10,2024-02-12,Electrónica,747.0,2,February
116,Cortinas,40.19,3,2024-02-13,Decoración,120.57,2,February
2379,Proyector,108.52,12,2024-02-13,Electrónica,1302.24,2,February
2669,Proyector,26.52,3,2024-02-13,Electrónica,79.56,2,February
2739,Proyector,63.33,10,2024-02-13,Electrónica,633.3,2,February
2766,Laptop,31.94,11,2024-02-13,Electrónica,351.34000000000003,2,February
2829,Proyector,33.84,5,2024-02-13,Electrónica,169.20000000000002,2,February
151,Lámpara de mesa,113.01,7,2024-02-14,Decoración,791.07,2,February
366,Cortinas,92.84,1,2024-02-14,Decoración,92.84,2,February
406,Cortinas,64.96,1,2024-02-14,Decoración,64.96,2,February
884,Jarrón decorativo,82.89,10,2024-02-14,Decoración,828.9,2,February
1488,Cafetera,79.98,2,2024-02-14,Electrodomésticos,159.96,2,February
1946,Secadora,69.17,6,2024-02-14,Electrodomésticos,415.02,2,February
2154,Auriculares,45.97,12,2024-02-14,Electrónica,551.64,2,February
2571,Parlantes Bluetooth,123.36,5,2024-02-14,Electrónica,616.8,2,February
2871,Parlantes Bluetooth,101.08,7,2024-02-14,Electrónica,707.56,2,February
282,Cuadro decorativo,87.42,7,2024-02-15,Decoración,611.94,2,February
457,Elementos de cerámica,38.25,1,2024-02-15,Decoración,38.25,2,February
946,Cortinas,109.32,7,2024-02-15,Decoración,765.24,2,February
1353,Microondas,98.65,2,2024-02-15,Electrodomésticos,197.3,2,February
2782,Televisor,62.8,8,2024-02-15,Electrónica,502.4,2,February
2979,Proyector,65.41,7,2024-02-15,Electrónica,457.87,2,February
1070,Plancha de vapor,48.23,5,2024-02-16,Electrodomésticos,241.14999999999998,2,February
1265,Lavadora,120.53,5,2024-02-16,Electrodomésticos,602.65,2,February
1798,Cafetera,97.97,2,2024-02-16,Electrodomésticos,195.94,2,February
2304,Auriculares,44.56,8,2024-02-16,Electrónica,356.48,2,February
2595,Auriculares,81.96,2,2024-02-16,Electrónica,163.92,2,February
2825,Auriculares,39.92,4,2024-02-16,Electrónica,159.68,2,February
727,Elementos de cerámica,108.86,6,2024-02-17,Decoración,653.16,2,February
913,Espejo decorativo,59.36,4,2024-02-17,Decoración,237.44,2,February
1346,Secadora,64.11,4,2024-02-17,Electrodomésticos,256.44,2,February
1623,Microondas,95.91,4,2024-02-17,Electrodomésticos,383.64,2,February
1924,Aspiradora,38.1,9,2024-02-17,Electrodomésticos,342.90000000000003,2,February
2246,Laptop,76.02,10,2024-02-17,Electrónica,760.1999999999999,2,February
2255,Auriculares,72.37,8,2024-02-17,Electrónica,578.96,2,February
2345,Auriculares,61.61,4,2024-02-17,Electrónica,246.44,2,February
275,Alfombra,36.14,8,2024-02-18,Decoración,289.12,2,February
276,Cortinas,98.73,10,2024-02-18,Decoración,987.3000000000001,2,February
436,Cortinas,76.78,7,2024-02-18,Decoración,537.46,2,February
492,Cuadro decorativo,120.22,5,2024-02-18,Decoración,601.1,2,February
658,Rincón de plantas,96.23,8,2024-02-18,Decoración,769.84,2,February
694,Jarrón decorativo,96.35,10,2024-02-18,Decoración,963.5,2,February
1081,Freidora eléctrica,95.5,4,2024-02-18,Electrodomésticos,382.0,2,February
1115,Lavadora,96.75,3,2024-02-18,Electrodomésticos,290.25,2,February
1510,Plancha de vapor,79.95,10,2024-02-18,Electrodomésticos,799.5,2,February
2136,Laptop,61.22,2,2024-02-18,Electrónica,122.44,2,February
2302,Televisor,69.69,5,2024-02-18,Electrónica,348.45,2,February
2837,Cámara digital,63.35,1,2024-02-18,Electrónica,63.35,2,February
83,Espejo decorativo,101.38,6,2024-02-19,Decoración,608.28,2,February
252,Cuadro decorativo,110.99,8,2024-02-19,Decoración,887.92,2,February
428,Rincón de plantas,74.58,11,2024-02-19,Decoración,820.38,2,February
728,Rincón de plantas,58.34,2,2024-02-19,Decoración,116.68,2,February
878,Rincón de plantas,29.09,12,2024-02-19,Decoración,349.08,2,February
52,Cuadro decorativo,52.23,10,2024-02-20,Decoración,522.3,2,February
387,Elementos de cerámica,76.94,12,2024-02-20,Decoración,923.28,2,February
722,Cuadro decorativo,84.63,5,2024-02-20,Decoración,423.15,2,February
1409,Batidora,79.1,4,2024-02-20,Electrodomésticos,316.4,2,February
1568,Cafetera,99.1,10,2024-02-20,Electrodomésticos,991.0,2,February
1788,Cafetera,45.67,4,2024-02-20,Electrodomésticos,182.68,2,February
2077,Cámara digital,28.16,4,2024-02-20,Electrónica,112.64,2,February
2706,Laptop,51.15,2,2024-02-20,Electrónica,102.3,2,February
2900,Consola de videojuegos,63.26,2,2024-02-20,Electrónica,126.52,2,February
2992,Smartphone,116.25,8,2024-02-20,Electrónica,930.0,2,February
288,Rincón de plantas,59.16,11,2024-02-21,Decoración,650.76,2,February
408,Rincón de plantas,63.23,7,2024-02-21,Decoración,442.60999999999996,2,February
720,Adorno de pared,90.05,1,2024-02-21,Decoración,90.05,2,February
1031,Freidora eléctrica,117.97,6,2024-02-21,Electrodomésticos,707.8199999999999,2,February
1186,Secadora,80.16,9,2024-02-21,Electrodomésticos,721.4399999999999,2,February
1453,Microondas,60.46,5,2024-02-21,Electrodomésticos,302.3,2,February
1660,Plancha de vapor,35.94,12,2024-02-21,Electrodomésticos,431.28,2,February
1700,Plancha de vapor,75.08,6,2024-02-21,Electrodomésticos,450.48,2,February
1820,Plancha de vapor,45.5,12,2024-02-21,Electrodomésticos,546.0,2,February
2083,Smartphone,32.6,8,2024-02-21,Electrónica,260.8,2,February
2742,Televisor,49.01,3,2024-02-21,Electrónica,147.03,2,February
2903,Smartphone,53.67,6,2024-02-21,Electrónica,322.02,2,February
707,Elementos de cerámica,63.79,1,2024-02-22,Decoración,63.79,2,February
888,Rincón de plantas,36.28,12,2024-02-22,Decoración,435.36,2,February
891,Lámpara de mesa,44.78,4,2024-02-22,Decoración,179.12,2,February
928,Rincón de plantas,111.8,5,2024-02-22,Decoración,559.0,2,February
1508,Cafetera,124.68,1,2024-02-22,Electrodomésticos,124.68,2,February
1582,Cafetera,53.82,7,2024-02-22,Electrodomésticos,376.74,2,February
2056,Laptop,99.0,11,2024-02-22,Electrónica,1089.0,2,February
2883,Smartphone,59.99,12,2024-02-22,Electrónica,719.88,2,February
86,Cortinas,36.75,12,2024-02-23,Decoración,441.0,2,February
92,Cuadro decorativo,35.48,3,2024-02-23,Decoración,106.44,2,February
199,Lámpara de mesa,31.24,1,2024-02-23,Decoración,31.24,2,February
269,Lámpara de mesa,66.48,1,2024-02-23,Decoración,66.48,2,February
752,Cuadro decorativo,110.51,11,2024-02-23,Decoración,1215.6100000000001,2,February
1323,Microondas,52.26,8,2024-02-23,Electrodomésticos,418.08,2,February
2419,Proyector,52.52,3,2024-02-23,Electrónica,157.56,2,February
2503,Smartphone,32.58,9,2024-02-23,Electrónica,293.21999999999997,2,February
2541,Parlantes Bluetooth,26.71,12,2024-02-23,Electrónica,320.52,2,February
2587,Cámara digital,61.4,7,2024-02-23,Electrónica,429.8,2,February
365,Alfombra,58.82,9,2024-02-24,Decoración,529.38,2,February
577,Elementos de cerámica,60.17,7,2024-02-24,Decoración,421.19,2,February
929,Lámpara de mesa,48.58,11,2024-02-24,Decoración,534.38,2,February
930,Adorno de pared,75.13,6,2024-02-24,Decoración,450.78,2,February
1182,Cafetera,113.84,2,2024-02-24,Electrodomésticos,227.68,2,February
1558,Cafetera,68.89,6,2024-02-24,Electrodomésticos,413.34000000000003,2,February
1817,Horno eléctrico,31.5,4,2024-02-24,Electrodomésticos,126.0,2,February
2058,SmartWatch,35.41,3,2024-02-24,Electrónica,106.22999999999999,2,February
2768,SmartWatch,29.39,11,2024-02-24,Electrónica,323.29,2,February
2816,Laptop,29.49,8,2024-02-24,Electrónica,235.92,2,February
2943,Smartphone,28.64,2,2024-02-24,Electrónica,57.28,2,February
1703,Microondas,91.81,9,2024-02-25,Electrodomésticos,826.29,2,February
1852,Cafetera,76.0,7,2024-02-25,Electrodomésticos,532.0,2,February
2175,Auriculares,117.03,6,2024-02-25,Electrónica,702.1800000000001,2,February
2232,Televisor,70.17,7,2024-02-25,Electrónica,491.19,2,February
2269,Proyector,74.59,4,2024-02-25,Electrónica,298.36,2,February
2398,SmartWatch,47.21,1,2024-02-25,Electrónica,47.21,2,February
332,Cuadro decorativo,124.2,10,2024-02-26,Decoración,1242.0,2,February
581,Lámpara de mesa,106.58,3,2024-02-26,Decoración,319.74,2,February
697,Elementos de cerámica,67.37,2,2024-02-26,Decoración,134.74,2,February
1740,Plancha de vapor,45.37,6,2024-02-26,Electrodomésticos,272.21999999999997,2,February
2319,Proyector,65.89,4,2024-02-26,Electrónica,263.56,2,February
2551,Parlantes Bluetooth,62.77,6,2024-02-26,Electrónica,376.62,2,February
2,Cuadro decorativo,106.12,3,2024-02-27,Decoración,318.36,2,February
171,Lámpara de mesa,62.47,6,2024-02-27,Decoración,374.82,2,February
239,Lámpara de mesa,46.25,12,2024-02-27,Decoración,555.0,2,February
1095,Lavadora,67.17,9,2024-02-27,Electrodomésticos,604.53,2,February
1138,Cafetera,92.62,8,2024-02-27,Electrodomésticos,740.96,2,February
1835,Lavadora,46.18,10,2024-02-27,Electrodomésticos,461.8,2,February
1988,Cafetera,49.32,3,2024-02-27,Electrodomésticos,147.96,2,February
2594,Tablet,82.71,7,2024-02-27,Electrónica,578.9699999999999,2,February
2810,Consola de videojuegos,31.09,1,2024-02-27,Electrónica,31.09,2,February
2964,Tablet,99.82,8,2024-02-27,Electrónica,798.56,2,February
95,Alfombra,87.85,2,2024-02-28,Decoración,175.7,2,February
150,Adorno de pared,27.92,5,2024-02-28,Decoración,139.60000000000002,2,February
702,Cuadro decorativo,112.56,9,2024-02-28,Decoración,1013.04,2,February
1136,Secadora,41.84,8,2024-02-28,Electrodomésticos,334.72,2,February
1272,Cafetera,100.92,1,2024-02-28,Electrodomésticos,100.92,2,February
1410,Plancha de vapor,122.77,10,2024-02-28,Electrodomésticos,1227.7,2,February
1669,Batidora,69.74,8,2024-02-28,Electrodomésticos,557.92,2,February
1793,Microondas,108.34,12,2024-02-28,Electrodomésticos,1300.08,2,February
1839,Batidora,63.5,3,2024-02-28,Electrodomésticos,190.5,2,February
2110,Consola de videojuegos,81.69,4,2024-02-28,Electrónica,326.76,2,February
2695,Auriculares,104.59,9,2024-02-28,Electrónica,941.3100000000001,2,February
2697,Cámara digital,117.71,2,2024-02-28,Electrónica,235.42,2,February
79,Lámpara de mesa,119.69,10,2024-02-29,Decoración,1196.9,2,February
734,Jarrón decorativo,108.99,6,2024-02-29,Decoración,653.9399999999999,2,February
822,Cuadro decorativo,34.33,11,2024-02-29,Decoración,377.63,2,February
1569,Batidora,122.02,12,2024-02-29,Electrodomésticos,1464.24,2,February
1570,Plancha de vapor,114.48,4,2024-02-29,Electrodomésticos,457.92,2,February
1984,Aspiradora,88.95,11,2024-02-29,Electrodomésticos,978.45,2,February
2104,Tablet,78.87,5,2024-02-29,Electrónica,394.35,2,February
2223,Smartphone,116.89,6,2024-02-29,Electrónica,701.34,2,February
661,Lámpara de mesa,85.58,11,2024-03-01,Decoración,941.38,3,March
1189,Batidora,82.18,6,2024-03-01,Electrodomésticos,493.08000000000004,3,March
1263,Microondas,54.11,7,2024-03-01,Electrodomésticos,378.77,3,March
2699,Proyector,66.66,6,2024-03-01,Electrónica,399.96,3,March
337,Elementos de cerámica,92.88,10,2024-03-02,Decoración,928.8,3,March
396,Cortinas,39.63,2,2024-03-02,Decoración,79.26,3,March
454,Jarrón decorativo,80.34,7,2024-03-02,Decoración,562.38,3,March
868,Rincón de plantas,85.49,2,2024-03-02,Decoración,170.98,3,March
1089,Batidora,61.72,8,2024-03-02,Electrodomésticos,493.76,3,March
2322,Televisor,81.31,9,2024-03-02,Electrónica,731.79,3,March
2572,Televisor,123.48,7,2024-03-02,Electrónica,864.36,3,March
2777,Cámara digital,31.52,8,2024-03-02,Electrónica,252.16,3,March
8,Rincón de plantas,70.24,7,2024-03-03,Decoración,491.67999999999995,3,March
356,Cortinas,122.97,5,2024-03-03,Decoración,614.85,3,March
403,Espejo decorativo,64.37,1,2024-03-03,Decoración,64.37,3,March
760,Adorno de pared,77.65,1,2024-03-03,Decoración,77.65,3,March
985,Alfombra,118.35,3,2024-03-03,Decoración,355.04999999999995,3,March
2975,Auriculares,55.2,10,2024-03-03,Electrónica,552.0,3,March
186,Cortinas,108.74,3,2024-03-04,Decoración,326.21999999999997,3,March
954,Jarrón decorativo,112.06,1,2024-03-04,Decoración,112.06,3,March
1622,Cafetera,38.44,7,2024-03-04,Electrodomésticos,269.08,3,March
1646,Secadora,33.89,7,2024-03-04,Electrodomésticos,237.23000000000002,3,March
1761,Freidora eléctrica,109.97,7,2024-03-04,Electrodomésticos,769.79,3,March
1812,Cafetera,106.32,1,2024-03-04,Electrodomésticos,106.32,3,March
2489,Proyector,77.06,1,2024-03-04,Electrónica,77.06,3,March
140,Adorno de pared,44.91,1,2024-03-05,Decoración,44.91,3,March
324,Jarrón decorativo,57.23,5,2024-03-05,Decoración,286.15,3,March
774,Jarrón decorativo,115.58,12,2024-03-05,Decoración,1386.96,3,March
1085,Lavadora,108.53,10,2024-03-05,Electrodomésticos,1085.3,3,March
1736,Secadora,59.04,11,2024-03-05,Electrodomésticos,649.4399999999999,3,March
1741,Freidora eléctrica,67.75,2,2024-03-05,Electrodomésticos,135.5,3,March
1743,Microondas,81.63,6,2024-03-05,Electrodomésticos,489.78,3,March
2063,Smartphone,124.01,12,2024-03-05,Electrónica,1488.1200000000001,3,March
2102,Televisor,33.14,1,2024-03-05,Electrónica,33.14,3,March
781,Lámpara de mesa,115.77,11,2024-03-06,Decoración,1273.47,3,March
1686,Secadora,59.33,8,2024-03-06,Electrodomésticos,474.64,3,March
2099,Proyector,40.99,2,2024-03-06,Electrónica,81.98,3,March
2388,SmartWatch,100.57,9,2024-03-06,Electrónica,905.1299999999999,3,March
2498,SmartWatch,100.96,10,2024-03-06,Electrónica,1009.5999999999999,3,March
2942,Televisor,119.68,2,2024-03-06,Electrónica,239.36,3,March
612,Cuadro decorativo,45.04,10,2024-03-07,Decoración,450.4,3,March
635,Alfombra,44.66,7,2024-03-07,Decoración,312.62,3,March
879,Lámpara de mesa,34.26,11,2024-03-07,Decoración,376.85999999999996,3,March
1027,Horno eléctrico,70.09,1,2024-03-07,Electrodomésticos,70.09,3,March
1052,Cafetera,39.31,11,2024-03-07,Electrodomésticos,432.41,3,March
1982,Cafetera,117.43,8,2024-03-07,Electrodomésticos,939.44,3,March
2270,Consola de videojuegos,117.47,8,2024-03-07,Electrónica,939.76,3,March
2550,Consola de videojuegos,118.87,6,2024-03-07,Electrónica,713.22,3,March
23,Espejo decorativo,70.36,5,2024-03-08,Decoración,351.8,3,March
336,Cortinas,84.55,5,2024-03-08,Decoración,422.75,3,March
348,Rincón de plantas,46.49,1,2024-03-08,Decoración,46.49,3,March
435,Alfombra,97.14,1,2024-03-08,Decoración,97.14,3,March
1229,Batidora,29.86,4,2024-03-08,Electrodomésticos,119.44,3,March
1434,Aspiradora,60.42,11,2024-03-08,Electrodomésticos,664.62,3,March
1557,Horno eléctrico,53.29,12,2024-03-08,Electrodomésticos,639.48,3,March
1879,Batidora,65.59,9,2024-03-08,Electrodomésticos,590.3100000000001,3,March
2233,Smartphone,37.11,3,2024-03-08,Electrónica,111.33,3,March
156,Cortinas,39.67,2,2024-03-09,Decoración,79.34,3,March
470,Adorno de pared,34.68,5,2024-03-09,Decoración,173.4,3,March
685,Alfombra,102.81,9,2024-03-09,Decoración,925.29,3,March
805,Alfombra,48.99,8,2024-03-09,Decoración,391.92,3,March
1369,Batidora,48.8,11,2024-03-09,Electrodomésticos,536.8,3,March
1513,Microondas,69.57,1,2024-03-09,Electrodomésticos,69.57,3,March
1844,Aspiradora,86.29,12,2024-03-09,Electrodomésticos,1035.48,3,March
2002,Televisor,68.99,10,2024-03-09,Electrónica,689.9,3,March
2664,Tablet,54.19,3,2024-03-09,Electrónica,162.57,3,March
2684,Auriculares,79.29,6,2024-03-09,Electrónica,475.74,3,March
2694,Auriculares,51.71,3,2024-03-09,Electrónica,155.13,3,March
2826,Laptop,39.13,8,2024-03-09,Electrónica,313.04,3,March
2983,Smartphone,118.6,11,2024-03-09,Electrónica,1304.6,3,March
74,Jarrón decorativo,51.08,11,2024-03-10,Decoración,561.88,3,March
161,Lámpara de mesa,96.41,11,2024-03-10,Decoración,1060.51,3,March
967,Elementos de cerámica,29.05,10,2024-03-10,Decoración,290.5,3,March
978,Rincón de plantas,32.05,4,2024-03-10,Decoración,128.2,3,March
1169,Batidora,85.59,5,2024-03-10,Electrodomésticos,427.95000000000005,3,March
1219,Batidora,49.37,9,2024-03-10,Electrodomésticos,444.33,3,March
1330,Plancha de vapor,28.85,11,2024-03-10,Electrodomésticos,317.35,3,March
1742,Cafetera,96.84,11,2024-03-10,Electrodomésticos,1065.24,3,March
1751,Freidora eléctrica,77.13,4,2024-03-10,Electrodomésticos,308.52,3,March
1860,Plancha de vapor,102.6,12,2024-03-10,Electrodomésticos,1231.1999999999998,3,March
2944,Auriculares,55.17,4,2024-03-10,Electrónica,220.68,3,March
91,Lámpara de mesa,89.87,12,2024-03-11,Decoración,1078.44,3,March
615,Alfombra,65.09,5,2024-03-11,Decoración,325.45000000000005,3,March
1240,Plancha de vapor,40.78,12,2024-03-11,Electrodomésticos,489.36,3,March
1311,Freidora eléctrica,61.53,11,2024-03-11,Electrodomésticos,676.83,3,March
1707,Horno eléctrico,59.05,8,2024-03-11,Electrodomésticos,472.4,3,March
1934,Aspiradora,42.94,2,2024-03-11,Electrodomésticos,85.88,3,March
2436,Laptop,43.34,8,2024-03-11,Electrónica,346.72,3,March
693,Espejo decorativo,85.04,9,2024-03-12,Decoración,765.36,3,March
849,Lámpara de mesa,46.89,2,2024-03-12,Decoración,93.78,3,March
887,Elementos de cerámica,41.55,3,2024-03-12,Decoración,124.64999999999999,3,March
1042,Heladera,121.85,10,2024-03-12,Electrodomésticos,1218.5,3,March
1248,Cafetera,30.7,5,2024-03-12,Electrodomésticos,153.5,3,March
1305,Lavadora,114.72,9,2024-03-12,Electrodomésticos,1032.48,3,March
2282,Televisor,31.8,10,2024-03-12,Electrónica,318.0,3,March
2519,Proyector,76.15,11,2024-03-12,Electrónica,837.6500000000001,3,March
543,Espejo decorativo,79.98,10,2024-03-13,Decoración,799.8000000000001,3,March
623,Espejo decorativo,74.95,3,2024-03-13,Decoración,224.85000000000002,3,March
874,Jarrón decorativo,80.88,12,2024-03-13,Decoración,970.56,3,March
1173,Microondas,71.13,12,2024-03-13,Electrodomésticos,853.56,3,March
1260,Plancha de vapor,122.04,1,2024-03-13,Electrodomésticos,122.04,3,March
1295,Lavadora,53.77,7,2024-03-13,Electrodomésticos,376.39000000000004,3,March
1620,Plancha de vapor,76.32,5,2024-03-13,Electrodomésticos,381.59999999999997,3,March
1892,Heladera,58.45,1,2024-03-13,Electrodomésticos,58.45,3,March
1916,Secadora,110.04,11,2024-03-13,Electrodomésticos,1210.44,3,March
2393,Smartphone,113.88,9,2024-03-13,Electrónica,1024.92,3,March
2437,Cámara digital,80.06,3,2024-03-13,Electrónica,240.18,3,March
2688,SmartWatch,119.73,12,2024-03-13,Electrónica,1436.76,3,March
2858,SmartWatch,89.27,6,2024-03-13,Electrónica,535.62,3,March
820,Adorno de pared,36.55,3,2024-03-14,Decoración,109.64999999999999,3,March
1303,Microondas,40.9,9,2024-03-14,Electrodomésticos,368.09999999999997,3,March
1657,Horno eléctrico,109.73,9,2024-03-14,Electrodomésticos,987.57,3,March
1772,Heladera,56.94,2,2024-03-14,Electrodomésticos,113.88,3,March
1978,Cafetera,104.66,11,2024-03-14,Electrodomésticos,1151.26,3,March
2052,Televisor,66.57,5,2024-03-14,Electrónica,332.84999999999997,3,March
